"In_sample","theta","alpha","lambda","rho","mae","rmse"
1,0,0.775,0.000999999999999999,0.987363688428165,0.130971043027525,0.159925254321735
1,6,1,0.00163789370695406,0.958732750428075,0.212743349311141,0.285102875113312
1,2,0.425,0.000999999999999999,0.980420992949035,0.155699456773665,0.196975956762217
1,1,0.325,0.000999999999999999,0.990573908114143,0.10401955093544,0.137497807548144
1,4,0.05,0.000999999999999999,0.995783750841389,0.062677320547687,0.0918396426807056
1,3,0.425,0.000999999999999999,0.998284697750159,0.0415825628293277,0.0587016710052744
1,8,0.525,0.000999999999999999,0.991649730728416,0.0965925035873224,0.128746043294802
1,0,0.625,0.000999999999999999,0.99710115991429,0.0621998592954914,0.0772299517196588
1,4,0.55,0.000999999999999999,0.995181885583675,0.0616672032728155,0.0968048465888583
1,0.5,0.1,0.000999999999999999,0.996073701392171,0.0688090212977547,0.088279304918428
1,8,0.175,0.0316227766016838,0.920765884911298,0.272677868870727,0.397189301668643
1,2,0.95,0.000999999999999999,0.982610877476297,0.13820972644311,0.186065204565651
1,3,0.825,0.000999999999999999,0.981383807884806,0.1459288375548,0.192039728500825
1,1.5,0.575,0.000999999999999999,0.991001237788028,0.107723797608455,0.137112202311711
1,4,1,0.000999999999999999,0.98623161420956,0.122851052711926,0.172349434274267
1,6,1,0.000999999999999999,0.995879686573049,0.0738634959816607,0.0906476800414066
1,0.75,0.6,0.000999999999999999,0.981880198078584,0.15044691463014,0.19007547540589
1,4,0.975,0.00163789370695406,0.992886533180595,0.0835458724851595,0.118493651143892
1,2,1,0.000999999999999999,0.993420936827913,0.0772374034753748,0.112863057113754
1,3,0.05,0.000999999999999999,0.999387462852013,0.0264185727980053,0.0350949816845819
1,0.75,0.325,0.000999999999999999,0.982258890495714,0.155066731967399,0.189639736582416
1,2,0.25,0.000999999999999999,0.987743658432546,0.0972436176654345,0.157487983457172
1,6,1,0.00163789370695406,0.979005670320827,0.162089817634511,0.208885135057442
1,0.5,0.275,0.000999999999999999,0.999040812570882,0.0357481156082824,0.0438224154389325
1,3,0.1,0.000999999999999999,0.992219755050766,0.091235423949574,0.125521078754006
1,3,0.35,0.000999999999999999,0.970560356603558,0.164231668025912,0.240089336935327
1,4,0.675,0.000999999999999999,0.981348195995286,0.114507771513434,0.195912414563262
1,3,1,0.000999999999999999,0.995227228006032,0.0767099796653566,0.0972454052374666
1,3,0.275,0.000999999999999999,0.987353420716743,0.120214984788985,0.15939970818807
1,6,0.9,0.000999999999999999,0.982416438143107,0.128698460604925,0.188339331763064
1,0,0.875,0.000999999999999999,0.978348239869297,0.169032014458913,0.207157426347838
1,6,1,0.000999999999999999,0.986587561162071,0.107856951184005,0.162894081991814
1,8,1,0.000999999999999999,0.993857476971246,0.0827217419836421,0.119937067791543
1,0.005,0.475,0.000999999999999999,0.998184580280513,0.0468901343304307,0.0597926508566972
1,0.1,0.375,0.000999999999999999,0.997707669600757,0.0515510143462335,0.0674699347988017
1,2,0.525,0.000999999999999999,0.998800329945541,0.0374807506443424,0.0488890820422092
1,0.01,0.175,0.000999999999999999,0.991820262176366,0.0963074795930323,0.130884516739506
1,6,1,0.000999999999999999,0.991016751230696,0.0963581924650283,0.133154489150712
1,1,0.3,0.000999999999999999,0.988815841619804,0.112246801240295,0.150596225662646
1,1.5,0.05,0.000999999999999999,0.993977447512354,0.0821405369889042,0.105689182217079
