"sp","rho","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","vlag_1","vlag_2","vlag_3","vlag_4","vlag_5","vlag_6","vlag_7","vlag_8","vlag_9","vlag_10"
1,0.917301997422184,1,99,106,87,69,62,32,96,NA,NA,1,2,3,1,3,3,3,1,NA,NA
1,0.915805960731117,1,27,33,9,4,14,85,72,NA,NA,1,2,1,1,1,3,3,2,NA,NA
1,0.913462412577036,1,93,66,27,13,105,84,62,NA,NA,1,2,2,2,2,2,3,3,NA,NA
1,0.911454351393225,1,117,77,70,106,101,96,3,NA,NA,1,3,2,2,3,3,1,1,NA,NA
1,0.910784678113159,1,65,79,52,55,101,54,109,NA,NA,1,3,3,1,1,3,1,2,NA,NA
1,0.907339261519126,1,77,65,13,13,46,19,93,NA,NA,1,3,2,2,3,1,3,2,NA,NA
1,0.907035001833325,1,3,70,28,95,8,62,110,NA,NA,1,2,1,3,3,1,3,1,NA,NA
1,0.906597786054031,1,55,87,65,65,75,1,96,NA,NA,1,1,3,2,3,2,3,1,NA,NA
1,0.905652221437118,1,84,67,93,13,25,17,12,NA,NA,1,1,1,2,2,3,3,2,NA,NA
1,0.905649987812398,1,23,102,12,86,81,74,107,NA,NA,1,1,3,3,2,3,1,2,NA,NA
1,0.905575844710661,1,4,23,57,30,84,74,40,NA,NA,1,1,1,3,1,3,1,2,NA,NA
1,0.905327800760552,1,81,4,101,95,80,79,102,NA,NA,1,3,1,3,2,1,3,2,NA,NA
1,0.905215924470972,1,73,66,97,68,4,74,83,NA,NA,1,1,3,3,2,1,3,1,NA,NA
1,0.905141128554609,1,96,23,102,84,48,34,10,NA,NA,1,1,3,3,3,1,3,1,NA,NA
1,0.904118135425121,1,21,5,15,109,57,21,13,NA,NA,1,3,2,1,3,3,1,3,NA,NA
1,0.903795315600153,1,79,50,43,90,11,49,94,NA,NA,1,3,1,2,3,2,3,3,NA,NA
1,0.903027251490413,1,85,55,97,10,68,75,61,NA,NA,1,3,1,1,3,3,2,2,NA,NA
1,0.902864166338602,1,22,77,5,74,30,106,10,NA,NA,1,3,1,3,2,3,3,1,NA,NA
1,0.902679116735894,1,101,76,66,62,67,109,73,NA,NA,1,3,1,2,3,1,2,1,NA,NA
1,0.901720428828418,1,43,50,91,106,40,8,89,NA,NA,1,2,1,2,3,2,1,3,NA,NA
1,0.901531866402999,1,106,5,64,19,19,3,110,NA,NA,1,3,3,2,3,2,2,2,NA,NA
1,0.901397065222155,1,8,110,20,3,10,47,68,NA,NA,1,3,2,1,2,1,3,2,NA,NA
1,0.901232917625142,1,10,47,13,27,87,43,79,NA,NA,1,1,3,2,1,2,2,3,NA,NA
1,0.900525609245764,1,46,89,32,14,68,117,78,NA,NA,1,3,3,1,1,3,3,1,NA,NA
1,0.900493355286675,1,8,28,85,24,1,95,101,NA,NA,1,1,3,3,3,2,3,3,NA,NA
1,0.90024301780831,1,57,45,60,13,106,81,85,NA,NA,1,1,1,2,2,3,3,3,NA,NA
1,0.899702986335626,1,44,59,13,89,23,70,36,NA,NA,1,2,3,2,3,1,3,2,NA,NA
1,0.899675589636309,1,62,69,12,97,13,76,64,NA,NA,1,3,3,3,2,3,1,2,NA,NA
1,0.899476638823319,1,95,96,46,33,8,4,55,NA,NA,1,3,1,2,2,2,1,2,NA,NA
1,0.899256186075564,1,26,106,32,51,53,105,88,NA,NA,1,3,3,1,1,1,3,2,NA,NA
1,0.899107661914822,1,63,79,38,52,20,115,107,NA,NA,1,2,3,2,1,2,3,3,NA,NA
1,0.898961364091465,1,40,106,61,40,23,77,16,NA,NA,1,2,3,2,3,1,3,2,NA,NA
1,0.898383685498777,1,33,95,52,4,90,88,22,NA,NA,1,1,3,2,2,3,1,2,NA,NA
1,0.898306066894586,1,93,39,61,23,79,35,66,NA,NA,1,2,2,2,1,3,3,3,NA,NA
1,0.898257226558178,1,43,95,17,56,77,77,45,NA,NA,1,2,3,1,3,2,3,1,NA,NA
1,0.898220630306383,1,101,112,44,55,21,101,65,NA,NA,1,3,3,2,1,1,1,2,NA,NA
1,0.898089998110539,1,76,64,82,74,93,105,96,NA,NA,1,3,3,3,3,2,2,1,NA,NA
1,0.897725315858484,1,8,95,116,80,82,97,51,NA,NA,1,2,3,2,1,2,3,3,NA,NA
1,0.897466397756472,1,94,111,115,91,82,51,100,NA,NA,1,1,3,3,2,3,2,1,NA,NA
1,0.897372563647934,1,55,56,34,102,23,1,67,NA,NA,1,2,3,1,3,1,3,3,NA,NA
1,0.897201853727327,1,82,105,78,5,31,13,101,NA,NA,1,3,3,1,1,3,2,3,NA,NA
1,0.897192045847567,1,102,58,90,79,38,4,3,NA,NA,1,3,3,2,3,2,1,2,NA,NA
1,0.896448047112358,1,62,11,93,25,43,23,114,NA,NA,1,3,2,3,2,2,2,2,NA,NA
1,0.896221369923449,1,52,73,103,96,1,117,116,NA,NA,1,1,3,3,1,3,3,3,NA,NA
1,0.896094621145257,1,106,81,97,25,38,115,76,NA,NA,1,1,3,3,2,3,3,2,NA,NA
1,0.895966693290043,1,19,13,96,99,8,2,29,NA,NA,1,3,2,1,3,2,3,3,NA,NA
1,0.895925391145229,1,45,97,60,5,57,20,55,NA,NA,1,2,1,3,2,3,2,1,NA,NA
1,0.895717893328477,1,113,82,77,8,102,10,117,NA,NA,1,3,1,3,3,3,1,1,NA,NA
1,0.895610523839277,1,23,65,115,51,98,111,48,NA,NA,1,1,3,3,1,3,3,1,NA,NA
1,0.894793992802297,1,20,100,61,111,10,46,33,NA,NA,1,3,3,3,3,1,3,1,NA,NA
1,0.894746973814053,1,8,84,33,70,102,15,110,NA,NA,1,1,3,3,2,3,1,3,NA,NA
1,0.894638521216576,1,3,19,47,109,106,17,112,NA,NA,1,2,3,1,1,3,2,3,NA,NA
1,0.894299811754241,1,117,70,83,64,62,10,100,NA,NA,1,2,2,3,2,3,1,2,NA,NA
1,0.894075110030948,1,95,89,33,47,57,116,40,NA,NA,1,3,3,1,3,3,3,2,NA,NA
1,0.893755901224368,1,88,3,95,95,99,98,70,NA,NA,1,3,2,3,1,3,2,3,NA,NA
1,0.893392909955317,1,25,93,103,34,49,95,83,NA,NA,1,2,3,2,1,3,3,3,NA,NA
1,0.893287288193518,1,84,12,2,79,96,21,39,NA,NA,1,3,3,1,3,1,1,3,NA,NA
1,0.893221523868938,1,36,106,95,68,47,95,73,NA,NA,1,3,2,3,3,3,2,1,NA,NA
1,0.893163636110444,1,95,48,79,51,17,26,36,NA,NA,1,3,2,3,1,1,2,3,NA,NA
1,0.89296372806991,1,113,25,21,40,105,69,8,NA,NA,1,3,2,1,3,3,2,3,NA,NA
1,0.892850792732106,1,72,117,82,80,95,13,77,NA,NA,1,1,3,2,2,2,2,3,NA,NA
1,0.892552168640548,1,47,30,3,69,83,76,24,NA,NA,1,3,1,2,1,3,3,1,NA,NA
1,0.892041607386059,1,115,3,92,25,15,65,51,NA,NA,1,3,2,3,2,3,2,1,NA,NA
1,0.891928524834493,1,107,96,71,115,82,105,23,NA,NA,1,3,1,3,3,1,3,1,NA,NA
1,0.891645708236587,1,74,17,72,15,62,46,61,NA,NA,1,1,3,3,3,3,3,3,NA,NA
1,0.891530177340806,1,62,98,71,76,25,45,67,NA,NA,1,3,1,3,2,2,2,1,NA,NA
1,0.891499242218453,1,12,106,64,88,99,100,3,NA,NA,1,3,3,2,3,1,2,2,NA,NA
1,0.891401439303792,1,22,98,106,86,71,102,82,NA,NA,1,2,2,3,1,2,3,3,NA,NA
1,0.891348752339377,1,117,95,8,77,10,61,3,NA,NA,1,1,3,1,3,1,2,3,NA,NA
1,0.891226577306801,1,116,117,71,114,14,37,17,NA,NA,1,1,3,3,2,1,3,3,NA,NA
1,0.891143830984048,1,74,73,72,26,114,56,4,NA,NA,1,1,1,2,1,1,3,1,NA,NA
1,0.891024767418826,1,50,89,110,62,14,73,99,NA,NA,1,3,3,3,3,2,1,3,NA,NA
1,0.890965917819063,1,9,49,79,86,23,39,14,NA,NA,1,2,2,3,2,1,3,1,NA,NA
1,0.890730964115821,1,11,29,9,28,67,94,56,NA,NA,1,2,3,1,2,1,3,3,NA,NA
1,0.890702558050352,1,40,102,62,24,56,58,33,NA,NA,1,3,3,3,2,2,1,3,NA,NA
1,0.890573211036827,1,79,111,117,73,40,80,90,NA,NA,1,2,3,3,3,1,1,3,NA,NA
1,0.890466502074943,1,19,95,47,4,22,20,37,NA,NA,1,3,3,1,2,2,3,2,NA,NA
1,0.890455907256562,1,98,30,81,65,12,97,56,NA,NA,1,2,1,3,3,2,1,3,NA,NA
1,0.890309824292854,1,70,94,43,111,42,91,17,NA,NA,1,2,1,1,3,1,3,3,NA,NA
1,0.890173415580361,1,115,30,104,62,81,59,66,NA,NA,1,3,1,1,1,3,3,3,NA,NA
1,0.89010541848617,1,107,28,8,28,15,95,114,NA,NA,1,1,2,1,3,1,3,3,NA,NA
1,0.890075226599986,1,80,19,105,113,26,102,67,NA,NA,1,1,3,3,3,2,3,1,NA,NA
1,0.890067538727873,1,86,20,106,15,12,90,102,NA,NA,1,2,3,1,1,3,1,3,NA,NA
1,0.890061239199044,1,88,57,95,26,45,111,67,NA,NA,1,2,1,3,2,2,1,1,NA,NA
1,0.889991248716613,1,90,33,4,81,67,7,101,NA,NA,1,2,1,1,3,3,1,2,NA,NA
1,0.889490364293039,1,47,40,22,95,71,108,19,NA,NA,1,1,2,3,3,3,2,2,NA,NA
1,0.889396614771119,1,115,74,5,112,52,68,71,NA,NA,1,3,1,2,2,2,3,3,NA,NA
1,0.889320186178531,1,40,3,33,97,68,45,46,NA,NA,1,1,2,2,1,2,2,3,NA,NA
1,0.889294071737052,1,16,47,91,102,81,96,76,NA,NA,1,3,3,1,3,2,1,3,NA,NA
1,0.889216943859209,1,79,28,13,15,9,29,76,NA,NA,1,3,3,3,1,3,3,2,NA,NA
1,0.889092232391853,1,85,115,81,1,17,50,62,NA,NA,1,1,3,1,2,3,1,3,NA,NA
1,0.889064069945689,1,32,95,3,26,64,65,58,NA,NA,1,3,3,2,1,1,2,1,NA,NA
1,0.889000580798723,1,15,69,52,4,113,69,96,NA,NA,1,1,1,2,1,3,3,2,NA,NA
1,0.888979082607702,1,55,68,47,45,110,1,8,NA,NA,1,1,3,2,2,2,3,1,NA,NA
1,0.888752964652407,1,55,50,35,111,53,57,97,NA,NA,1,1,2,2,3,1,1,1,NA,NA
1,0.888437000963953,1,22,44,56,106,114,23,117,NA,NA,1,1,3,1,3,3,1,3,NA,NA
1,0.888351123780397,1,95,71,79,72,111,70,23,NA,NA,1,1,1,3,2,3,2,1,NA,NA
1,0.888307858130033,1,95,56,56,88,83,55,43,NA,NA,1,3,2,3,2,2,1,1,NA,NA
1,0.888269256689554,1,62,85,104,29,101,80,1,NA,NA,1,1,3,1,2,3,1,2,NA,NA
1,0.888166122514514,1,3,111,78,70,81,108,115,NA,NA,1,2,3,2,1,3,1,3,NA,NA
2,0.965472218298616,2,11,2,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.962483350537763,2,58,11,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.962483350537763,2,58,11,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.956626066776644,2,11,112,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.9536952676261,2,11,53,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.95285316004238,2,11,15,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.952104424734471,2,75,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.951396379768627,2,11,31,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.949114178350857,2,58,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.949049499964568,2,11,52,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.947910447091416,2,100,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.946993001273758,2,11,102,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.94243391598606,2,11,109,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.94161957324439,2,11,89,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.941319331007754,2,11,89,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.937679331600175,2,47,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.937624385873968,2,11,30,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.936940344051009,2,47,11,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
2,0.935770951626151,2,24,11,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
2,0.935770951626151,2,11,24,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.935359042620996,2,25,11,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.93427612938754,2,11,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.933900732681114,2,11,7,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.933616309350506,2,47,11,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.932943043644183,2,10,11,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
2,0.932679992683756,2,11,4,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.93244536658236,2,11,67,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.932066737486746,2,11,10,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.93200340731057,2,2,15,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.9313592936468,2,11,12,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.930558564713005,2,11,94,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.930042074549914,2,31,15,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
2,0.92966585557006,2,11,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.929090726288042,2,15,79,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.928533944766113,2,11,10,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.928199369607173,2,11,115,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.926756392736487,2,51,11,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
2,0.925586496395232,2,11,80,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.925449326601567,2,31,38,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.924386983575506,2,54,11,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.924386983575506,2,11,54,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.923876293921632,2,11,61,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.922670292686295,2,3,11,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
2,0.921991679774384,2,45,11,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.921969121565935,2,80,2,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.920501958682235,2,3,55,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.920488447506886,2,2,33,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA
2,0.920062750512208,2,15,55,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.919923286072852,2,11,25,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.919503603465819,2,15,11,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
2,0.919343459948809,2,40,22,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA
2,0.919341885633248,2,11,108,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.918960591583505,2,11,57,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.917918095681229,2,11,69,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.917799786011027,2,11,22,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.91740083949312,2,15,55,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA
2,0.916618148834179,2,85,31,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA
2,0.916106470421106,2,43,80,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.914534329772167,2,23,38,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.914534329772167,2,23,38,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.91366729386691,2,113,11,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
2,0.913499799108092,2,11,16,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.913499799108092,2,16,11,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.913499799108092,2,16,11,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.913274894841152,2,11,72,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.911471624858295,2,58,31,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.911224245911564,2,11,15,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA
2,0.910960025555214,2,55,2,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.910815124293479,2,107,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.909443739616743,2,15,31,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA
2,0.908941310906859,2,22,15,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.907494650316546,2,66,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.906845546165682,2,84,11,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.906704907878091,2,7,22,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA
2,0.905976006223887,2,2,56,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA
2,0.905808461240695,2,68,36,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.905795582278876,2,3,15,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.905643152112956,2,92,15,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.905580575682133,2,96,31,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA
2,0.905580575682133,2,31,96,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA
2,0.905540400133938,2,2,23,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA
2,0.905520972079722,2,11,77,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA
2,0.905280882658579,2,69,22,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.904959621495626,2,11,67,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.904339126213186,2,55,77,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA
2,0.904207279961845,2,24,22,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA
2,0.903900481584146,2,79,100,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.903827225089323,2,30,43,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
2,0.903699207647068,2,69,22,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.903396572847817,2,15,22,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.903270276778629,2,73,38,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
2,0.901941473939145,2,22,116,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA
2,0.901941473939145,2,116,22,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
2,0.901941473939145,2,116,22,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA
2,0.90170159680083,2,33,22,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.90170159680083,2,33,22,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.901607015467131,2,113,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.901487140006747,2,33,15,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA
2,0.901316511924296,2,65,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
2,0.901297556069749,2,59,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
3,0.943574377282809,3,49,1,2,103,NA,NA,NA,NA,NA,1,3,2,1,3,NA,NA,NA,NA,NA
3,0.940080125903978,3,27,2,12,73,NA,NA,NA,NA,NA,1,3,1,3,1,NA,NA,NA,NA,NA
3,0.937139422299662,3,2,39,49,53,NA,NA,NA,NA,NA,1,1,1,3,1,NA,NA,NA,NA,NA
3,0.936416045484986,3,66,5,41,2,NA,NA,NA,NA,NA,1,1,3,1,1,NA,NA,NA,NA,NA
3,0.936082257928064,3,71,23,92,2,NA,NA,NA,NA,NA,1,2,3,1,1,NA,NA,NA,NA,NA
3,0.935752684164713,3,104,36,2,52,NA,NA,NA,NA,NA,1,1,2,1,1,NA,NA,NA,NA,NA
3,0.935510422851663,3,44,62,33,2,NA,NA,NA,NA,NA,1,3,1,2,1,NA,NA,NA,NA,NA
3,0.934121148319455,3,99,5,2,29,NA,NA,NA,NA,NA,1,3,1,1,1,NA,NA,NA,NA,NA
3,0.933581676727462,3,29,2,1,99,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,NA,NA
3,0.933518984398089,3,2,4,77,11,NA,NA,NA,NA,NA,1,1,3,2,1,NA,NA,NA,NA,NA
3,0.93351525935652,3,28,62,55,2,NA,NA,NA,NA,NA,1,2,2,2,1,NA,NA,NA,NA,NA
3,0.932756719782541,3,2,12,77,22,NA,NA,NA,NA,NA,1,1,2,1,3,NA,NA,NA,NA,NA
3,0.932389943627398,3,2,42,116,112,NA,NA,NA,NA,NA,1,1,3,3,1,NA,NA,NA,NA,NA
3,0.932199874483492,3,42,71,24,2,NA,NA,NA,NA,NA,1,2,2,1,1,NA,NA,NA,NA,NA
3,0.932146237290811,3,47,86,112,2,NA,NA,NA,NA,NA,1,1,2,2,1,NA,NA,NA,NA,NA
3,0.931812185109258,3,2,50,106,27,NA,NA,NA,NA,NA,1,1,2,1,1,NA,NA,NA,NA,NA
3,0.930813033001934,3,2,35,18,84,NA,NA,NA,NA,NA,1,1,1,3,1,NA,NA,NA,NA,NA
3,0.930755041487342,3,67,2,52,69,NA,NA,NA,NA,NA,1,3,1,1,1,NA,NA,NA,NA,NA
3,0.930149056139579,3,2,18,28,65,NA,NA,NA,NA,NA,1,1,2,2,2,NA,NA,NA,NA,NA
3,0.930130058672725,3,29,116,2,65,NA,NA,NA,NA,NA,1,1,2,1,2,NA,NA,NA,NA,NA
3,0.928763458359225,3,81,2,94,81,NA,NA,NA,NA,NA,1,1,1,1,2,NA,NA,NA,NA,NA
3,0.928496789599658,3,2,26,3,36,NA,NA,NA,NA,NA,1,1,3,3,1,NA,NA,NA,NA,NA
3,0.928395970698238,3,103,2,76,32,NA,NA,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA
3,0.928070510016128,3,2,112,43,11,NA,NA,NA,NA,NA,1,1,1,2,1,NA,NA,NA,NA,NA
3,0.928036600230113,3,103,59,3,2,NA,NA,NA,NA,NA,1,3,2,2,1,NA,NA,NA,NA,NA
3,0.927912001861172,3,92,64,2,53,NA,NA,NA,NA,NA,1,3,2,1,1,NA,NA,NA,NA,NA
3,0.927544417326657,3,45,77,2,78,NA,NA,NA,NA,NA,1,1,3,1,1,NA,NA,NA,NA,NA
3,0.927430409536599,3,50,76,18,2,NA,NA,NA,NA,NA,1,3,3,2,1,NA,NA,NA,NA,NA
3,0.927232277879935,3,69,104,2,31,NA,NA,NA,NA,NA,1,1,3,1,3,NA,NA,NA,NA,NA
3,0.926869072239557,3,41,2,117,2,NA,NA,NA,NA,NA,1,2,1,2,2,NA,NA,NA,NA,NA
3,0.926552344886297,3,57,2,2,68,NA,NA,NA,NA,NA,1,2,3,1,2,NA,NA,NA,NA,NA
3,0.926535776129938,3,90,2,92,7,NA,NA,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA
3,0.926379105286635,3,43,104,2,56,NA,NA,NA,NA,NA,1,1,3,1,2,NA,NA,NA,NA,NA
3,0.925198286512011,3,64,26,2,95,NA,NA,NA,NA,NA,1,1,3,1,1,NA,NA,NA,NA,NA
