"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147"
0.999863580074556,0.982615822786997,0.970307595123826,0.364580483643671,0.837433195464766,0.993732065773972,0.940591212196251,0.968533209959522,0.897389074219277,0.0892330569205278,0.988846924426084,0.996205175327408,0.575793653837245,0.989653784535342,0.979078888310811,0.798975166640647,0.903723767552051,0.930440801495301,0.971272689867637,0.99738477710601,0.896877670753963,0.971088932916751,0.986632665826866,0.979931949487706,0.99352548600249,0.663370830289616,0.829872819670391,0.796192851906448,0.506042301698276,0.950828161179556,0.989982148415162,0.0317737140381362,0.946228582318253,0.98501136593162,0.983431970919721,0.967313816829581,0.991583946071974,0,0.931749635965523,0.951892509510062,0.999041246512316,0.900403244677601,0.742026770362082,0.995167214602881,0.987843682572603,0.991380196566655,0.684575954179615,0.967423863794931,0.803023144415454,0.999201131662887,0.989170233084079,0.769546894447628,0.965830885301814,0.991028147109739,0.984492321308586,0.736885773245995,0.387359579779553,0.92895722751433,0.583548472681274,0.522018880086795,0.992564024892868,0.981740057946521,0,0.936160117729735,0.982538868685292,0.8098290010748,0.0536237332649935,0.720563001663484,0.475692022934743,0.985944912503621,0.984172318315304,0.987514803084705,0.990110930267145,0.985953572619946,0.959655254220397,0.980361769025031,0.514307737434872,0.96197239960191,0.910429103387059,0.708551317695919,0.967045218112801,0.95176424431875,0.95539122185482,0.99426043379054,0.995174466223322,0.794320050893127,0.985959425535118,0.979212735762531,0.964852118730695,0.970122642632414,0.400768368913794,0.842043365311653,0.401189047897624,0.997286750379839,0.910418604660708,0.790432829837531,0.991334865448854,0.994607478352815,0.836471620496411,0.991653932456076,0.996327049118524,0.988541056792426,0.990608066847221,0.481484306436685,0.956475640449044,0.938097215616942,0.595979010843788,0.923374565011788,0.911341083515967,0.973079034358482,0.994711020985461,0.869510152758552,0.980353025265506,0.98071876858975,0.383040504233576,0.966781770383621,0.992083419490528,0.981088059917663,0.994098139504954,0.955845559515022,0.983912563373461,0.983094120886523,0.94281618561527,0.651446910710776,0.989132591294086,0.969478277392197,0.981428541457506,0.777089166041734,0.964883038794832,0.751661250055831,0.984492567535029,0.922125480255285,0.926490201710672,0.998483194964761,0.824314559107695,0.581948988763479,0.994145966535823,0.992021503548178,0.958731442611524,0.982496143431579,0.0143693350499073,0.554322980472062,0.9700567235756,0.923144995633138,0.314042657983196,0.942599700531851,0.990928168793542
0.985383870618181,0.999653807468298,0.963251612224931,0.266051188942743,0.822285016036981,0.988116785417975,0.918694403350773,0.980134773412629,0.913244015780107,0.249939244580291,0.988474486333497,0.996616698954133,0.585038005363616,0.991922182649108,0.976180515102126,0.731550713719036,0.903111818988594,0.986514722642038,0.990487968625048,0.998157594041235,0.870633819315895,0.991491640884265,0.987551758437144,0.981272771297573,0.997649416747064,0.558574002130893,0.83548868371319,0.767430885646975,0.61790289093792,0.989225459883869,0.991624115216336,0.640133937965747,0.956845503579182,0.994708662818786,0.995660958293438,0.972836385533318,0.991399698266215,0.0388505280060408,0.95999080236833,0.970147873569101,0.99908276652753,0.649960919722224,0.752326327105133,0.996387178032349,0.987537844430462,0.996543992418371,0.635929989785886,0.982759255464413,0.780607048624172,0.999286694217938,0.996934616932954,0.812746983641135,0.957776725232254,0.990003524983426,0.98817435941695,0.529618030538483,0.297125246778903,0.921088520174539,0.573274057822702,0.765287763631365,0.993368045508147,0.99665215383524,0,0.942090417825576,0.984328909550222,0.80906157446713,0,0.654812789336753,0.473716548605411,0.994692026754624,0.983555352096094,0.990501857098344,0.989844403712137,0.983767087973119,0.97026436958065,0.987790083831774,0.630946832500404,0.969655031676593,0.899515925315484,0.768645969727941,0.9737230678158,0.95116518050074,0.972705092334195,0.994307444747629,0.998258131478515,0.830989654369203,0.987396199312233,0.979833723475071,0.976032552267514,0.996003105380501,0.481100146980423,0.812783889013505,0.175374299597716,0.999460861758803,0.879169766579652,0.854043334950263,0.993772343703945,0.994540689921736,0.83899570200746,0.988416019647019,0.994620827323676,0.99229033188546,0.992306257139961,0.547934267806218,0.981740283499441,0.914875819195612,0.646760314391318,0.913980788171184,0.903924825063286,0.98824105354562,0.995678448867589,0.888377718591665,0.989527661540582,0.987765922989458,0.431709414676629,0.967692496204756,0.993509775412398,0.980519820919781,0.994746857910041,0.982473390903975,0.984343818438994,0.9838769477445,0.921584787260138,0.555602507914182,0.993763624472692,0.963136228577466,0.982982091943221,0.734596831335306,0.982508536613386,0.823192200915766,0.992108765167273,0.922855704240444,0.917460485423092,0.998198832947736,0.882552630187895,0.659359511481758,0.994312782835211,0.98992306117607,0.957063073691194,0.991612093929634,0,0.546907406081028,0.987713830259435,0.991795933577803,0.705760228768375,0.978102232726894,0.986494878370426
0.985069674998886,0.973014635687187,0.999794768155287,0.407573131626795,0.811768756681613,0.99034419060952,0.894935099916846,0.978215352827902,0.892176594906109,0.632186277856215,0.98773564446558,0.996150273087802,0.603869034248397,0.990382860246289,0.966346979135198,0.714674121753273,0.858532557929441,0.861929673523949,0.966005144392717,0.99715318629529,0.817669969664721,0.951570529413845,0.989252508500846,0.981109058387545,0.989668661092939,0.586928352232806,0.77936340551555,0.777799213646199,0.460404897724779,0.918289706181825,0.986224412613589,0,0.912319819138652,0.975337779926794,0.973639070409612,0.968933562455865,0.991025429433756,0.284460317117325,0.884455066007915,0.952790627671259,0.999069181399814,0.667325320740698,0.673463524890512,0.993457048422852,0.983441055137357,0.991772893808876,0.379043623175164,0.956743020741858,0.767296367727804,0.998708465632841,0.985472913647111,0.820494940181476,0.956951561195506,0.990597023562031,0.988645675454172,0.606303709133434,0.501130487587674,0.906564994375993,0.544157240259754,0.497846911525196,0.988717043859331,0.968960512099286,0,0.921333333362454,0.972300143221682,0.840981772357978,0,0.735844775438094,0.527880553712265,0.975793287412609,0.980081500351866,0.991048541539859,0.986500918615211,0.984312839111642,0.959401889872158,0.9786198593484,0.163503293362969,0.965144135672615,0.879235967221312,0.723208993875848,0.972533644894704,0.93813388265965,0.948934145312776,0.994244553171042,0.994512421299065,0.797859970998865,0.981774126336497,0.986765414179306,0.972922748052699,0.943892064924892,0.600587064596622,0.70800665702945,0.102311284484475,0.993538137158821,0.925069840533498,0.836463909720284,0.987258338678887,0.995121889392495,0.859924699750565,0.98878135058444,0.994061044275581,0.982756510708255,0.984749817309941,0.660492270523689,0.920795749596032,0.887172840723322,0.546701733881002,0.920559451016319,0.903095814288647,0.94815467859209,0.993743199892465,0.880596530334741,0.979463615609023,0.980920605241535,0.392583728511955,0.953282568033158,0.992321818460753,0.973887623926512,0.992391631455602,0.94438645133637,0.979210085987993,0.976632411715199,0.933757140243499,0.468690264424617,0.986986800491571,0.971931319661657,0.982398888025784,0.758021802975892,0.93439390520161,0.777539259679035,0.980314121013296,0.87652860831486,0.909747157820294,0.998179851974692,0.794740688572457,0.641694716674845,0.994307459474284,0.989320152083919,0.935775370911184,0.972967154331216,0,0.588502373252958,0.96487738249413,0.853303933150261,0.391618671497498,0.950131156020157,0.987949187020732
0.976550408282865,0.969852039651305,0.949173839442885,0.998302796878223,0.787708076491667,0.98453419778322,0.892600649302116,0.954480783788465,0.874793887772752,0.204350714728816,0.982613290926076,0.988767730016602,0.512727527783744,0.984190589872311,0.954943126886784,0.730575654875295,0.865331682338213,0.850361460331669,0.953622447287965,0.992401583106388,0.801983503171097,0.956511914774233,0.975567083254519,0.960790611532573,0.981990063603174,0.609025596096071,0.75611400615161,0.76160404354653,0.618301188647585,0.916883569588888,0.978182285391122,0.325621027181456,0.923256326803073,0.970427296503552,0.960415969558773,0.968284964022629,0.98878057625193,0,0.860982102514891,0.948279292234521,0.994178078117171,0.577750086393985,0.723883084897984,0.991052620401126,0.978978344924567,0.985970483099515,0.446386017050805,0.952707236062544,0.725046912603579,0.99008665804368,0.977912577303652,0.885504702603921,0.946634473765671,0.985174027033205,0.975721151993044,0.546397248418923,0.396213311736343,0.890249395223123,0.581301792247667,0.543373026018576,0.979523755860909,0.955358711173432,0,0.924450599526347,0.968871194435037,0.753878511822356,0,0.811582409166951,0.609646003953158,0.972403885388269,0.978155566717205,0.980230804416203,0.978771548567745,0.976669984377749,0.938645200096796,0.961227933812482,0.316768034259735,0.957325274678001,0.860410281610684,0.808703806038763,0.966687724847006,0.901849837677707,0.948277735639167,0.988445103532847,0.987366003639746,0.766863534683137,0.973171645904745,0.967000713023663,0.939607810007151,0.947210544268154,0.370126083976489,0.668757484952815,0.194349045714105,0.990577437682393,0.874208015051368,0.843440155332953,0.982188961483635,0.98850412077493,0.822973993759908,0.978229230567167,0.990750163453014,0.965804701185097,0.982331584677415,0.438008578224348,0.920639983573227,0.871790999230895,0.657854982431323,0.865396302322762,0.913316534302314,0.936588865507477,0.986539335941388,0.817283108318058,0.96805573255507,0.978662344026472,0.0756866085268324,0.959369286845428,0.984065150832827,0.969444789862716,0.987253178793984,0.889721945284228,0.966662500955153,0.976536193986245,0.891553340066157,0.352253103242572,0.979994142563801,0.960196008550137,0.976469378972975,0.599669734077793,0.929725033841139,0.714857821734389,0.971838513854243,0.907539859029406,0.871675536181326,0.992858133526125,0.823642742119338,0.551129397433838,0.988102176508998,0.981412806011577,0.946933598400415,0.964804987851261,0,0.335096630770341,0.947383358242781,0.847244051972909,0.382489371673691,0.878906896151219,0.970794559899371
0.980820878044478,0.952807497736834,0.963656695271445,0.0966608576735169,0.998980538199797,0.986392812009868,0.906942583057589,0.962338524563699,0.900089736995254,0.348362381856669,0.985435947706518,0.994572109438853,0.379678997075366,0.988729914942064,0.972136020203501,0.648847642731714,0.888520907706006,0.807617701641822,0.936101940429057,0.996376701955591,0.867255920020079,0.933085690154548,0.985279367967149,0.979202225721095,0.981436122085133,0.469259753139696,0.785399227413908,0.829421994988441,0.541352036105122,0.876767274233733,0.98860895160928,0.294510025029318,0.950311304386274,0.961810715434985,0.960871565288176,0.966345525919703,0.995093824666402,0.24127439392904,0.893946804715071,0.946792761067734,0.999151028806095,0.570408939684374,0.788002289480274,0.994081701617051,0.983826521642025,0.986817434292593,0.606932684775289,0.949144966113426,0.741105755490086,0.99831261854755,0.980311163447597,0.807717131144303,0.964806441594149,0.987844012326895,0.974763988709636,0.685048835608354,0.305534761309375,0.900126057334696,0.533745266130282,0.534131096463027,0.989249252603414,0.95438553195297,0.064126229038735,0.926506059487287,0.972704438004438,0.809011716916216,0,0.708814841623277,0.57784017432182,0.957895214581208,0.976754382401412,0.978596518236707,0.988414895669116,0.985409253716265,0.934064239543077,0.966745739312802,0.289410693736086,0.940936172040254,0.89797297849745,0.727261419470296,0.975045663116072,0.902056532092175,0.938169237259262,0.994146568084047,0.990839278578819,0.810302598422219,0.986553775503948,0.967724114209273,0.966471268767518,0.923460911718791,0.351033854564353,0.763265239121457,0,0.990175373844165,0.85074062323274,0.78354339651763,0.98456286786514,0.991368539643431,0.852776124179395,0.988918648801253,0.990779055954079,0.981653810638712,0.988100104770499,0.492080276949718,0.909183295142677,0.910840427063701,0.613115571621735,0.917854863865371,0.927918523981382,0.932818456459046,0.989869759657928,0.849162616084007,0.97157808466258,0.96991633815573,0.391375900704818,0.948316186111104,0.986407192678881,0.976886117050281,0.991734133726282,0.880916497867855,0.973776881207069,0.978271853756484,0.912731905463069,0.642918136387592,0.981283653507263,0.979837444757754,0.979275762206346,0.613917857524811,0.913188817627267,0.763604564744059,0.98326496649009,0.925172760115534,0.93525611827356,0.998049340252035,0.864599933442132,0.584442626085058,0.993008138110476,0.991798008532131,0.951450518553923,0.965613084165256,0,0.381366367436598,0.933385714243568,0.768557020328525,0.336487611101475,0.849972009731273,0.985342042155682
0.988375570434681,0.962738129344392,0.976983363676291,0.452680416868306,0.85257244439406,0.999745188584586,0.914872903178,0.96771093980431,0.910305557416586,0.285391632820005,0.988079014868164,0.996476350332434,0.615685511675546,0.989438020766628,0.973692750467873,0.737255023896187,0.903655687590706,0.824206295140342,0.943168466124822,0.996957505747983,0.849555544332803,0.93548192964757,0.986621750472235,0.983568973125633,0.982893685664241,0.587912070020314,0.806436763509196,0.851220849251172,0.641528530144786,0.881567585747796,0.989264569090639,0.202892175840897,0.93685065286247,0.969374229650657,0.971874139595827,0.970801822595911,0.993615148939359,0.241414535722588,0.87092517186352,0.941441079986611,0.999123778187162,0.673714949203305,0.775727720570737,0.99405192849059,0.987053775313633,0.98821041582106,0.485443711944595,0.951970725909351,0.800305153477137,0.998738292703149,0.981075282372944,0.826576894576305,0.964632365042749,0.992919304702931,0.981332041204724,0.678178978358014,0.414252673367638,0.921931931169715,0.576153963853288,0.520445563957502,0.991243389871954,0.95948642977596,0.133087691556473,0.927582173547308,0.977548781475185,0.82888315710823,0.278571978353815,0.817409391419691,0.745154077610104,0.96975442665743,0.983521144284267,0.984783279372047,0.989333885190192,0.985766981048564,0.937699347489336,0.968188796956872,0.38511659877626,0.956642421013288,0.909396211445725,0.811297547362204,0.966356424623131,0.943040307648392,0.962513471695785,0.995052325582229,0.992546109702253,0.82632587102393,0.985004367609707,0.983326380859081,0.974892835147185,0.937786770513049,0.559888266739236,0.732648644617354,0.11297339976981,0.993286575978641,0.881125243688546,0.804880341377737,0.987363980583392,0.993507478394002,0.846668672907586,0.989504320539569,0.995440445674685,0.985280109336116,0.989189956911079,0.611758256170334,0.930001404801651,0.903920527468528,0.67863763247372,0.906258521381205,0.896353605948413,0.93721943821986,0.99239742483276,0.879302942475999,0.975117891258423,0.979881581479214,0.563213057569108,0.965239421602479,0.988719382117831,0.983125642341905,0.995221064163949,0.902609644380512,0.980778083599388,0.982268095051896,0.935495375675438,0.592638984080272,0.979685440606685,0.970793459818858,0.983237077987599,0.703331240454926,0.929421598896965,0.808028787016398,0.984253033919633,0.933595452300832,0.921862161977687,0.998073499973907,0.832548561314086,0.586431087447109,0.995157297334415,0.991743294131988,0.943869403052955,0.974842422082517,0.116986325739045,0.556164777059378,0.948517682267703,0.807079266581809,0.570566261706937,0.886945229342297,0.987777066857005
0.984688905458019,0.971419064885461,0.967607725876323,0.363582493605809,0.827511154735132,0.989127878525141,0.998214439756823,0.961504371201431,0.932700814805638,0.108439615277063,0.991867334768577,0.995630862243833,0.591244016561541,0.988977894377507,0.977800311714242,0.7521902544466,0.918326310051252,0.84242793513363,0.963861677290293,0.997121296721087,0.862103924165992,0.959463780507689,0.98646865433718,0.978405067653508,0.990074964931236,0.577250564580638,0.829878048773068,0.79810959451788,0.508464373010009,0.919828491966096,0.99012082323097,0.085835200412871,0.940618516062148,0.977505230681908,0.975767357996472,0.98224891221978,0.992484328405281,0,0.903131880400019,0.946761336940794,0.999184169883361,0.63825163530982,0.806151785610031,0.99380471532218,0.983274624384803,0.991634332143972,0.61022363204273,0.964555090782115,0.819961044655229,0.998745862784484,0.983532782713637,0.868511051816449,0.953965351491139,0.994523033060636,0.986297300385429,0.601762516657315,0.369326058386204,0.916271374035011,0.542904411316766,0.625334526914398,0.990758382491082,0.972496844477962,0.625913420244177,0.932558417024867,0.985374631561788,0.795519551945335,0,0.733722253072632,0.514557868121796,0.977111946282436,0.989925942377721,0.990542124322781,0.992063698757151,0.985014709590268,0.952798198903342,0.978972317159315,0.418901005108414,0.96404330185118,0.859902598124672,0.828143847827956,0.965892005571735,0.941661993262204,0.949140570201331,0.995597801768725,0.994442869033051,0.808028084837721,0.986828547056794,0.982591832559357,0.960635604489292,0.954038812329274,0.404673907280614,0.789233040875351,0.60215819414442,0.994478982068382,0.875355555426213,0.817866551759545,0.991011976169188,0.995244320221701,0.843675563927945,0.986711741472431,0.9935341820998,0.982078296030407,0.990784696326996,0.498470215216539,0.929385512624477,0.902389915952015,0.616750157571176,0.939796890835131,0.895263286025575,0.937309777487287,0.993530676185168,0.852343404055934,0.978815458198869,0.982965250939018,0.504857562836782,0.964153095316439,0.991739351552211,0.97664035295834,0.994762596982023,0.929356367978404,0.981517982575699,0.986482505423022,0.941576963650886,0.580689670410426,0.985423990385695,0.96695269437479,0.984894277633088,0.69708026173917,0.941215174605674,0.760923297977128,0.985841378531085,0.926341211122669,0.898858220625175,0.998245792489806,0.812424591236153,0.590513861335081,0.993443149402631,0.99297810442582,0.949150079909681,0.979708305829444,0.436362935294345,0.43602796235243,0.96157954660569,0.864700500642029,0.359625762953483,0.912046071900404,0.988004011254053
0.982045355505377,0.986541625626928,0.970688270825092,0.518647943667921,0.825403676068139,0.987998038754249,0.926113022156704,0.999453015469356,0.916241714154328,0.478645703965018,0.988356135682164,0.995570111681743,0.463728021181923,0.992202072075284,0.97276971160034,0.732515302254204,0.876694331298972,0.945577247220884,0.973699772451167,0.997039425062798,0.856960387303134,0.976204924516961,0.989070903235493,0.987810823990657,0.993979598278902,0.496544883266555,0.821916881339568,0.793370019007597,0.50878553546475,0.958334572885343,0.987858729041926,0,0.95939803667559,0.985581839349234,0.985211824683603,0.971591032207226,0.991540843152982,0,0.960708493283871,0.957201823116198,0.999337905046927,0.581111694084017,0.769924343409771,0.996101084078178,0.986647546279877,0.994364570420411,0.614238969947695,0.972752254850644,0.771414700499826,0.999104398571638,0.996139625755403,0.795205460836661,0.952299648184549,0.988180569293118,0.988110477866452,0.638576323924884,0.312565649255843,0.925557823801235,0.571672133282641,0.578490104930813,0.992279995296833,0.988787646882063,0,0.93297179836956,0.990163095583824,0.86120626958101,0,0.565458679084647,0.524296540910283,0.987346593560559,0.984969751274171,0.98989301630614,0.990794884543857,0.985811909011407,0.962883854135206,0.986308598293405,0.479120727517681,0.960640249430529,0.896121311013455,0.781167586366304,0.985112011648782,0.954134059419424,0.957698484038777,0.995124247400332,0.995709690403416,0.83147944536244,0.986228363541192,0.980558722175221,0.960009685881695,0.977035719651234,0.443063166121845,0.721619711161296,0.18570623314667,0.998512887260486,0.909380245202967,0.775080772056544,0.988945882862258,0.992925926288311,0.820318057485433,0.992971297833619,0.994556263877199,0.990281844949562,0.991167474761169,0.479220807578414,0.959947745761481,0.918761540577546,0.635208243679143,0.91797863255539,0.935809206639387,0.980916765615611,0.993703209966423,0.923702292473933,0.980200646476784,0.982382232740957,0.464650400924372,0.955877993827283,0.991389234210159,0.976787532856828,0.993808987396538,0.957693557257983,0.980370867358982,0.985497733296041,0.947309625642006,0.569915176120241,0.991547926528745,0.969187116404765,0.988867492986536,0.773261829184371,0.956944975125541,0.742897856439309,0.991353792723553,0.91384516077302,0.92407309625405,0.998221425932355,0.856881227595381,0.608082619337036,0.993661535645549,0.98921533706906,0.960595126876219,0.980299476887667,0.238950847032205,0.409158923980823,0.969668493698414,0.938055486343831,0.709273953325941,0.9397144025241,0.988764159283503
0.984005892509202,0.976654660100466,0.966588139666408,0.0296170918051356,0.811529478814772,0.990005244704305,0.904740872598276,0.96879506349599,0.999364429202153,0.16537887605867,0.98811464793355,0.99599902757264,0.560380407345486,0.989687770897012,0.969277003000772,0.712225322967184,0.895444728775765,0.899119889717485,0.966158987506886,0.996957324343351,0.856527404410842,0.95987941746232,0.984753859525985,0.984383041305371,0.990499247632331,0.512930849525776,0.786395817621747,0.755840747057304,0.574670846484583,0.932550694626895,0.990349740302369,0.396348643512123,0.954712639362177,0.97537708294781,0.981184869473277,0.972358106975084,0.991489940738901,0,0.916318611013539,0.944632552486759,0.999078752356417,0.650769469208268,0.792776655015701,0.994213912645044,0.986615437405631,0.99206425006157,0.537832794360959,0.962556631179737,0.763882846031243,0.998895646266888,0.985252970859626,0.806008742602905,0.95685015727702,0.987767055192742,0.983751784272536,0.568674083586577,0.421908109941805,0.903835981845556,0.754558182975946,0.538944198205594,0.994206954996764,0.971409965654143,0,0.944483866226615,0.988570453047246,0.784849949036859,0.316293008299323,0.80473987986914,0.590226056717375,0.980427910949765,0.98308600320414,0.986050676301999,0.99066182652162,0.986026776807268,0.951938404662804,0.979056887837142,0.373709703655543,0.956130087537186,0.903101819912177,0.823278007681754,0.968961939137106,0.940383971516635,0.972852031701609,0.993845303912236,0.995001528154622,0.901295737356655,0.986827304917368,0.98306000001006,0.957150760289808,0.958930554267397,0.367922565785151,0.822744859748634,0.200182786341055,0.995492432694374,0.871021314062957,0.79745813261138,0.990335144821205,0.990712348985075,0.827551449774823,0.985542680837608,0.994381880528883,0.98581872181154,0.991476911194672,0.628345357283532,0.950746302250469,0.910518751802348,0.61378531450867,0.935222349411068,0.884512549500558,0.95700828750579,0.992261428703217,0.878983140259575,0.980841795401949,0.982187797342466,0.374208694309303,0.96133558554452,0.991388257614384,0.980579312365175,0.993890009759802,0.928035263218878,0.982058441561548,0.980539078718753,0.928156816509085,0.573990578013324,0.985880732976738,0.950468159064581,0.978616763667894,0.66395403212552,0.951852101080963,0.756188466445467,0.987695419468647,0.900113526842997,0.897098948252789,0.997890242579951,0.836664916747455,0.582814016059702,0.994310605143413,0.989430718236881,0.959914189532866,0.981885660827025,0,0.547019702841269,0.964731031601556,0.883699938559371,0.32090556184126,0.915408891725495,0.986957548006074
0.974504734475565,0.939087015562996,0.943363891541683,0.251449777936877,0.728951022194305,0.975239110142537,0.869431604416167,0.958991221371978,0.868449018739076,0.996118678536081,0.973372780856504,0.980702931165835,0.456083789117233,0.976146156434995,0.953884621404004,0.728997077872493,0.819196413065155,0.762188762764485,0.917648879540767,0.982410641063416,0.774889387599499,0.914079361076181,0.970041864939795,0.956646582022323,0.968652672394222,0.467047540210339,0.749015803666148,0.704470655364271,0.474341045796717,0.855019483121868,0.969802800326559,0.169336622382586,0.881211794038079,0.951540175941134,0.946904520191544,0.934276696773002,0.97405483230167,0.60632414564187,0.858125019049449,0.905806310580881,0.985518569927795,0.500928416137774,0.798553950078046,0.978858132206719,0.962592024703678,0.968954169227388,0.383313704926421,0.920535728524002,0.70917252620864,0.98231045295835,0.95781135305783,0.751480595849823,0.924595421771989,0.975228140828279,0.969548564249707,0.57700961179334,0.247389382465851,0.893993244686118,0.630303771826076,0.434236465509731,0.972531169634031,0.935548357055547,0,0.907410538407812,0.963283488124781,0.708605485067936,0,0.733539809954966,0.43778980566334,0.944630254413228,0.970715049594532,0.971893772924177,0.975476622678323,0.972204037586045,0.928499213982312,0.937418398554523,0.274908946424859,0.934544798020008,0.81343428935611,0.660954005065256,0.943045007142208,0.889161405067864,0.9138235836217,0.981305004950022,0.977124832435653,0.792499707830269,0.966549224098553,0.967638322882259,0.944204603229347,0.897233444390008,0.46123460794416,0.677153215312916,0.0728090130819949,0.977771121915554,0.827721888479762,0.784481822214371,0.970750138541464,0.979216767053916,0.753229367512714,0.97026890151086,0.979239289957651,0.962896110239759,0.971336224535369,0.469971979069107,0.883402271717729,0.843658447861809,0.543104189072923,0.852368397541894,0.844091719409805,0.904530273267524,0.975922352899322,0.815384881931717,0.952240349319653,0.958375592024161,0.589688611423946,0.9340254194465,0.970712143223939,0.960055305787239,0.975787952413052,0.865084823627339,0.963070453798851,0.952307505502032,0.902109709503454,0.569214389104336,0.963593673380262,0.951968496187772,0.964733456636013,0.709448518463142,0.898485017590496,0.709869286426535,0.970869809339614,0.887182016123182,0.854823897534917,0.984737158249761,0.683004115227727,0.453343214062039,0.97989594567411,0.974536554211995,0.928616205990421,0.939729779064479,0,0.526736556204522,0.912139874112568,0.745493341310781,0.35716203419246,0.866959119563668,0.968794235096085
