"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81"
0.969488203569441,0.987123519093339,0.98567998082696,0.988235785600848,0.600997611528498,0.887231940795197,0.953371699091974,0.994789062818468,0.864266497106221,0.969022737464431,0.998261779900178,0.898047320696057,0.969522676884087,0.96123750828946,0.775760295093265,0.919174515276446,0.968672879855807,0.907620121167644,0.976226311578012,0.982547600870178,0.875023067385277,0.917191696214511,0.964638942164059,0.996889616534276,0.968402512562849,0.938096214882274,0.691659934494995,0.976376909441865,0.93992580769212,0.97965304900378,0.974738166330819,0.986462933759579,0.998692464197937,0.803854403671629,0.783621909531553,0.962748049125464,0.961617001695279,0.98774232946423,0.913057969280331,0.56042110196936,0.987775499302518,0.943503420397232,0.819963057410735,0.952704755044217,0.61953893626274,0.872556756403105,0.836554551996777,0.94807107979705,0.968740899662821,0.900253793047288,0.921166341974716,0.983122443996294,0.965356856081276,0.993656093503154,0.921336839271262,0.289783169062059,0.525499511553247,0.918681208497648,0.984153446533849,0.904951823803003,0.823162121625675,0.991325319969687,0.994132786866056,0.9619182109488,0.97987462060701,0.950106201499439,0.515048363727843,0.894825189670201,0.935632652948645,0.983414250595273,0.949286067170577,0.997657115417123,0.995039439584567,0.938750770761995,0.995052035766713,0.934015627509833,0.969955906192796,0.923586480500526,0.691568461872316,0.954726521730042,0.735690889952424
0.959051787339185,0.993259450410022,0.993620154226768,0.971516967677293,0.931367303151555,0.984674781747859,0.970424469774053,0.991447540907115,0.96197455243276,0.961157694296262,0.988024368723249,0.99734895876276,0.988135770499111,0.890794717092569,0.971523617590074,0.966621405140247,0.954391566760539,0.916041340995244,0.989812230198521,0.984933477089708,0.943165415695203,0.962318871083053,0.995119595773484,0.99880322229869,0.934356684773273,0.928319892556384,0.794001200486329,0.981933276187066,0.990078828946256,0.983694112209479,0.992535044200075,0.992969923210692,0.998763248660228,0.927071619163656,0.976463145335186,0.995100750637211,0.971886044259424,0.991092371208977,0.960661486320334,0,0.98852632574083,0.95749133314533,0.898398533059862,0.986544959025059,0,0.955038490341232,0.977571613990536,0.924863292355346,0.964815621976353,0.984269422233951,0.963128704360226,0.973640195611325,0.969404972654898,0.991888509782758,0.949403560890045,0.88889357293856,0.920529688749534,0.973894877214292,0.969024138221769,0.982738242985458,0.974079735296584,0.995577384769765,0.99805237454225,0.987422345386362,0.981634594038704,0.933603613089083,0.909004590206508,0.980322636243627,0.972173948864434,0.992961960549437,0.985323469485613,0.997622027253026,0.991015568477377,0.963541747780169,0.991841207274235,0.949630559312622,0.983354095336677,0.932537105478032,0.96430695385032,0.96906032416767,0.958170822406616
0.97456818983477,0.993077289978204,0.99449356546884,0.985364234470239,0.924684431070001,0.976785639563109,0.983276448368304,0.987912763142353,0.970893202817978,0.985730346907073,0.989243000333152,0.983015649123638,0.999624226054904,0.950191364085267,0.974032450924209,0.967312805957081,0.984261335926379,0.948501693764025,0.988472825410259,0.985394811514392,0.888101448856291,0.972335138924413,0.992206262003308,0.999245269925437,0.960963116798967,0.956816652523176,0.850928415175398,0.983661029215405,0.991461495332028,0.980112614478016,0.993969507670941,0.984680504021547,0.999257387492852,0.942482613980509,0.979765666207961,0.990559706010318,0.977555132093322,0.992800935877774,0.973486345707896,0.827656081928779,0.988296026188296,0.965006339365084,0.912923416712289,0.984518845921506,0.849686720023798,0.965510743760414,0.973561792704815,0.966637649111461,0.972678184512895,0.989625753026435,0.975370027725027,0.988083720175061,0.97338850881126,0.991996880999675,0.962614840568803,0.886455407358509,0.904917023310395,0.947340689071861,0.988270025892997,0.972641423865752,0.953800381919328,0.995127453054964,0.994759870609985,0.987622145275704,0.993267327484428,0.966264982510463,0.854922831596089,0.989869215162194,0.977930032422434,0.992548786665223,0.993848192279713,0.998699439496363,0.995043074163229,0.969957858714556,0.993864308040865,0.945466314981466,0.989111972392917,0.958600322315391,0.967982571581405,0.981911602215933,0.957949904591941
0.977089633737418,0.99239323695255,0.989940895958052,0.995959749092422,0.879129481420972,0.917960575881286,0.972420883060206,0.995256260818561,0.90617157494731,0.980501089103152,0.994204340945804,0.911093230866389,0.976968115064018,0.995785685534969,0.873822806665093,0.907538695276381,0.988375795130558,0.932234053863857,0.983948036435943,0.985768119730379,0.885636989711925,0.940541259410388,0.979495948731686,0.997527077017823,0.975144501879596,0.937705719994586,0.813974651126521,0.979330714531571,0.955759884007118,0.984744004047818,0.973655504537977,0.989613848729277,0.998691907851942,0.846697594847811,0.853295113012055,0.972239016466563,0.972068715961815,0.986322418803079,0.895889883377978,0.417476370878587,0.994419443112515,0.967723613596228,0.917311530818183,0.969134100476677,0.375597920174666,0.946580413125738,0.89772929571842,0.954868500801082,0.971409969267778,0.918777563897457,0.931152040211596,0.987808760733039,0.977363353417738,0.998072991974964,0.911599214955128,0.64954709921128,0.656714454839708,0.941757550886507,0.985069449303006,0.930566387639101,0.872046840471202,0.992317365339261,0.995820827164955,0.969048084236263,0.9865691110796,0.951737594472228,0.635837247191913,0.932665902433519,0.942741195128571,0.987352082556482,0.964378824656585,0.997825511833271,0.996363239977499,0.943074846014661,0.996486154930708,0.972340742637059,0.976393477772626,0.949353273048987,0.798393039278979,0.977153101730694,0.914494741283199
0.962356031900364,0.991015171888103,0.994739797658843,0.985208057795849,0.958424688473791,0.979209785291559,0.986660879080176,0.990352529206281,0.979583381703674,0.984780953410101,0.990524215759979,0.979792410813142,0.993631039178471,0.962327470781228,0.9955323940475,0.974184785336291,0.974329888767864,0.932300823774471,0.984333586625779,0.988221549267805,0.954914864354487,0.953378371954394,0.995015534416276,0.999260310796456,0.946185787732802,0.954952585197607,0.848672718878363,0.984573214409548,0.993208064787076,0.983404885568777,0.99397629965517,0.98685848340584,0.998981700811865,0.957367961376544,0.96754109267963,0.993370541050293,0.979626108450402,0.99257665319203,0.988112229690107,0.201855922575078,0.989917922098849,0.969274389659952,0.933864594064799,0.988730089886983,0.223612167026413,0.970474053053169,0.987209275813052,0.973132376360986,0.974355283646402,0.990084848250767,0.98222744273737,0.983626138856537,0.974607837033681,0.991407811059401,0.944521888388776,0.922557554899622,0.942104883822468,0.962689475327537,0.978666027885231,0.978162162523852,0.967080318619285,0.994127221210913,0.997300083167289,0.985688063824782,0.98609981888527,0.963233982893419,0.895825941213034,0.993109061230069,0.97669731169061,0.99279548406628,0.990118113261407,0.998467181312513,0.99300543686853,0.970011029116106,0.993214712091289,0.954887245571022,0.990684331140668,0.955447076663873,0.989434764740361,0.983724656235629,0.962803738605546
0.949914182205612,0.989030205394341,0.989537250970916,0.958103311587415,0.91211359506434,0.964449266075692,0.961412923585696,0.980503193298423,0.946885534719294,0.967668511788737,0.990241987569371,0.957705586151357,0.984963491278726,0.942036622267379,0.941862646254634,0.998362679833904,0.968716599749061,0.917615734842478,0.977060727361529,0.965891370260409,0.902544188140519,0.94287981072339,0.986104975478458,0.998990850873752,0.934427010167374,0.939853733362805,0.787981900530593,0.966084663299424,0.98241088367307,0.956893470480845,0.988504742799503,0.988480164227711,0.998492595567962,0.949799793099347,0.923665926623891,0.985321035326678,0.951326970048402,0.986746406064673,0.94284338714581,0.352275271224618,0.973509112052181,0.930843611203081,0.890954241748679,0.967361723881592,0.312477183473943,0.916865526402328,0.935318193251181,0.964744777569353,0.96373215358906,0.968574450929087,0.942942154253547,0.978381140578129,0.961401299235295,0.981454882619189,0.959287853449449,0.766041184435677,0.773393613364689,0.919490475588647,0.972576801212461,0.937957296928795,0.932071438694279,0.992221657756777,0.996821796932215,0.977005632922432,0.9836457821603,0.945004149304875,0.77367029000446,0.942155625070312,0.959350934150585,0.990281048023668,0.978156837936478,0.997847398554397,0.993463662568843,0.949608908979885,0.981676571852502,0.888087949305714,0.975429488274336,0.936896109994044,0.910164610321689,0.957309175219626,0.95825925303758
0.968654773550161,0.99894598344188,0.988864103670388,0.994223150427968,0.980349173261188,0.946654172190131,0.9847377461677,0.993605806410874,0.944353385494994,0.984690053002099,0.987607519125805,0.987341047177136,0.997518681358908,0.943063235510487,0.919529414979434,0.949301135993968,0.999686465490432,0.938074964892548,0.995820431005007,0.990082319716836,0.757982677513311,0.981263468819113,0.994733296327265,0.998738758356478,0.968453699412924,0.921454073276065,0.907907542227961,0.99236194395818,0.973035545635594,0.988440892579086,0.995826353080352,0.991467262605326,0.998943425170969,0.851399514708736,0.974025726576284,0.99052139825109,0.977263455446773,0.989318317213014,0.942592636599507,0.638308888435148,0.997372155450467,0.975090428899049,0.935582362413453,0.985776193007487,0.665742301112384,0.987818796000809,0.971553586241139,0.934702240728322,0.978233058051875,0.984099630438433,0.970627845063332,0.990781802659702,0.977788771187469,0.997546355397957,0.941581774729497,0.932624452211192,0.907708450944636,0.989650592828495,0.996337541251321,0.991908624674714,0.941690766697149,0.99705374167313,0.997034684881151,0.997000417933239,0.999080348512283,0.969064256133179,0.880614877773435,0.990531347969958,0.978491221599611,0.98776526483956,0.992378151296953,0.998998563377094,0.995942623368041,0.979873357015233,0.997459824293906,0.970426418790724,0.995236599904441,0.954633955353546,0.971124625541545,0.987468903994763,0.938518497084564
0.987310150898722,0.99406705548667,0.994595967319244,0.98242512774818,0.962188243040303,0.987086473079496,0.983041311947319,0.985094913568451,0.978449382936658,0.984259696734757,0.991627499500423,0.985589709971279,0.994385627576445,0.954662389035215,0.985710833693991,0.974756349784955,0.980290255471008,0.994004605455074,0.986846059734083,0.981112116315718,0.921039460675251,0.983271055751923,0.993694264656149,0.999300593870469,0.985516984133065,0.980310658463674,0.867974733463948,0.981528902072629,0.992482592387108,0.977635827802481,0.993888333652716,0.990982217058981,0.999025772195475,0.955905362145939,0.952234688902884,0.990248914446237,0.962767928404625,0.992035003703954,0.969710114663532,0.719792227502612,0.985176289454792,0.947730733103495,0.923532296712551,0.987556191521422,0.770723516848245,0.971030823903406,0.981544957049916,0.972457073716755,0.991941230060923,0.984341988526886,0.965161307976852,0.985952053173783,0.965179802313122,0.989030842879537,0.963189181468944,0.856066112114525,0.917000666939586,0.963246787166917,0.988733017838527,0.971776594369085,0.961383022652444,0.992915258650266,0.998351419867113,0.987836290877292,0.991041502109161,0.981799995472682,0.85208932537009,0.984982858322837,0.978243543735761,0.995804966860137,0.98624006387694,0.99914255987314,0.995104677335506,0.970908691144582,0.990521516982794,0.949530341968583,0.987771991165113,0.982518812698199,0.97956190869327,0.979842418937163,0.945282111460152
0.939808049604085,0.993568096326721,0.996577632052999,0.996237194513138,0.944295378392604,0.985425342366453,0.992111561451246,0.99439766137103,0.959698738188563,0.984839456561747,0.987564558966667,0.983667470062145,0.990846545874914,0.927527112240029,0.978352768992313,0.98028697745591,0.963599719760587,0.902674888970941,0.999108544172484,0.990797934057171,0.924712719582911,0.968379874966729,0.993403681657241,0.99968205684368,0.931302495952922,0.943050112023352,0.824329305455478,0.989547735237541,0.992482448519686,0.982168658875294,0.996072847143119,0.993961769978844,0.999393043368896,0.934685292040566,0.955417252788565,0.993636653114896,0.981112578593816,0.996894003247599,0.987468321149786,0,0.989842101467088,0.946070118378017,0.892550498136114,0.992191702909236,0,0.959768647306766,0.98195090008694,0.949599433358432,0.968798621642098,0.977871276731524,0.967635636469908,0.971708074249749,0.971219490067774,0.997047966426485,0.973262013225277,0.864524098835686,0.927376483259989,0.989267380847217,0.974880991716625,0.977939500989779,0.967320755054771,0.996505898864822,0.999384182045036,0.981084789231688,0.977896389674583,0.955525840477196,0.890027672671027,0.982561395223825,0.991237523058591,0.993565706153089,0.982490979291005,0.999050366424952,0.990957661321607,0.977274459446177,0.998555008253169,0.993502388420303,0.995121910680701,0.942025405387486,0.96951766813317,0.981580866688823,0.954219607085682
0.953470896489634,0.992122574824588,0.991495139419174,0.993993895111331,0.895194839072405,0.961365373007896,0.985185491088521,0.993379585898694,0.920670828152227,0.977960237000806,0.986131654410992,0.953851787092616,0.983875024753563,0.939172338584719,0.926056973635924,0.948730769664754,0.964472833120291,0.910298360569409,0.984183339254154,0.999099742312941,0.898890833237901,0.946050657039147,0.985289724095698,0.998729862624961,0.944245643418303,0.935360601995675,0.745570875681427,0.979922587774694,0.978631570070124,0.981971458519133,0.985535502209656,0.990015086972543,0.998712492161821,0.898424047318058,0.892706629155135,0.982446877838532,0.97779075307735,0.989498454681058,0.967479335295026,0,0.989938984755454,0.968440528409018,0.847506932618627,0.982023949763298,0,0.963509389830169,0.915277579756328,0.945235109712888,0.964104527784344,0.948656975302668,0.948062473712086,0.977233530704919,0.975777707451802,0.995921571041364,0.954726296374823,0.676925023233402,0.75161228351362,0.966121612421988,0.98209470820808,0.961446631950151,0.91204099577753,0.989324497602306,0.997867229008981,0.976425634277993,0.981482809629065,0.947229067893108,0.781929971271248,0.959822174812351,0.957925086743175,0.990090371945872,0.966682569832042,0.997867353639211,0.992003963024644,0.943660782180534,0.994563015963318,0.977131130173704,0.986114711023264,0.926184664715056,0.902146896277755,0.975459547211668,0.943222553769443
