"In_sample","theta","alpha","lambda","rho","mae","rmse"
1,8,0,0.372759372031494,0.991688841175621,0.099568487895484,0.128457012295079
1,8,0,0.0848342898244071,0.998951434583189,0.0359376846592274,0.0455546150635846
1,8,0,0.0848342898244071,0.988267573495807,0.122934158044931,0.15639970688848
1,8,0,0.0848342898244071,0.99325245054756,0.08700743955185,0.118304140882705
1,8,0,0.0848342898244071,0.997982435428257,0.0513178818384092,0.0634565665071644
1,8,0,0.0848342898244071,0.997967521240081,0.0480934468785429,0.0638467377736597
1,8,0,0.0848342898244071,0.998646441534517,0.0412364657497838,0.0522339327818064
1,8,0,0.0848342898244071,0.975597190990889,0.164596648477887,0.226326887252071
1,8,0,0.0848342898244071,0.995357759226939,0.0696770884038492,0.0962303058469566
1,8,0.025,0.0517947467923121,0.979808039090171,0.141545409693759,0.202001828050095
1,8,0.025,0.0517947467923121,0.996993274651259,0.0522888704954935,0.0770361609056253
1,8,0.025,0.0517947467923121,0.997839949196952,0.0478055196551394,0.0654324667087943
1,8,0.025,0.0517947467923121,0.988055317717039,0.10879308002752,0.158671748369577
1,8,0.025,0.0517947467923121,0.992865358615181,0.0860401016378375,0.118608466664685
1,8,0.025,0.0517947467923121,0.995251700519165,0.0775340882993699,0.0968186089961151
1,8,0.025,0.0517947467923121,0.99723990142183,0.0524252126399548,0.0739065272264543
1,8,0.025,0.0517947467923121,0.970184080854904,0.196833461489379,0.246676190248464
1,8,0,0.0848342898244071,0.971117220098896,0.17170008159002,0.243779180349646
1,8,0,0.0848342898244071,0.986839188892621,0.111005817642479,0.160813028676197
1,8,0,0.0848342898244071,0.949466336945612,0.173408645669939,0.313883532993712
1,8,0,0.0848342898244071,0.959232547184306,0.183370149025232,0.282281049406776
1,8,0,0.0848342898244071,0.995549965579502,0.0688670553578423,0.09372049998615
1,8,0,0.0848342898244071,0.997689228464065,0.0526340695709053,0.0678982951369845
1,8,0,0.0848342898244071,0.920346560570097,0.310975202753113,0.421549166303067
1,8,0,0.0848342898244071,0.994780768808606,0.0742609933623005,0.101258093855377
1,8,0.025,0.0316227766016838,0.995967995758632,0.0725762847179042,0.0895105515864418
1,8,0.025,0.0316227766016838,0.990301239666332,0.114140148117242,0.145929455915253
1,8,0.025,0.0316227766016838,0.958458606251032,0.171706958308228,0.288171671129155
1,8,0.025,0.0316227766016838,0.984891976541336,0.126525164403137,0.17956418178046
1,8,0.025,0.0316227766016838,0.981535481977316,0.15108973371307,0.199054879126441
1,8,0.025,0.0316227766016838,0.997007846629676,0.0560202658505702,0.0773980126745683
1,8,0.025,0.0316227766016838,0.994406842747887,0.0820215316313095,0.104996340211196
1,8,0.025,0.0316227766016838,0.997500896802381,0.0562661183975688,0.0705479195845823
1,8,0,1,0.995256460440526,0.0726814747092776,0.0970104964254834
1,8,0,1,0.991252616816234,0.0926249466816179,0.131578091863032
1,8,0,1,0.996582235299051,0.0639658514253905,0.0835235905166521
1,8,0,1,0.995378462263128,0.072823320984561,0.095979010914111
1,8,0,1,0.968007435125434,0.17289853883469,0.255182952986289
1,8,0,1,0.992435770770882,0.0955639916976691,0.122965934411608
