"In_sample","theta","alpha","lambda","rho","mae","rmse"
1,4,0.125,0.00163789370695406,0.927992285581882,0.259627649679335,0.370359532255317
1,4,0.125,0.00163789370695406,0.945954102514053,0.237895401602901,0.324786772189598
1,4,0.125,0.00163789370695406,0.982689748760439,0.147499526542544,0.184170685147652
1,4,0.125,0.00163789370695406,0.959751352653502,0.223891561123051,0.279526893738397
1,4,0.125,0.00163789370695406,0.994867208880035,0.0728897420149873,0.100912522956326
1,4,0.125,0.00163789370695406,0.985000842559719,0.134393452408631,0.173016561132513
1,4,0.125,0.00163789370695406,0.938625881688138,0.28056747343076,0.343339094937161
1,4,0.125,0.00163789370695406,0.969801701506579,0.188195526445934,0.242679824677078
1,8,0.125,0.0848342898244071,0.934614987751677,0.228866039904128,0.35416660061618
1,8,0.125,0.0848342898244071,0.890638315640943,0.295341751763684,0.455814705837183
1,8,0.125,0.0848342898244071,0.850924339264326,0.408011807474936,0.520713493469212
1,8,0.125,0.0848342898244071,0.884027507392751,0.373520218246955,0.467647041867222
1,8,0.125,0.0848342898244071,0.894703982475435,0.353198486788086,0.451568268522571
1,8,0.125,0.0848342898244071,0.780986219033979,0.495698933592706,0.623816170807505
1,8,0.125,0.0848342898244071,0.886230701006246,0.369879570988164,0.460275685807086
1,8,0.125,0.0848342898244071,0.951078529013527,0.243742878181561,0.309216919664151
1,2,0.125,0.000999999999999999,0.988352242190257,0.120406439124026,0.152125867686026
1,2,0.125,0.000999999999999999,0.972424367229396,0.180950854657129,0.233221651846226
1,2,0.125,0.000999999999999999,0.962115491017402,0.210214415665745,0.268530057144397
1,2,0.125,0.000999999999999999,0.983252777643058,0.135512559040661,0.182180509734695
1,2,0.125,0.000999999999999999,0.981451590228434,0.145927872321679,0.191258202340393
1,2,0.125,0.000999999999999999,0.969152212812544,0.193935868441371,0.246406259692255
1,2,0.125,0.000999999999999999,0.96086801054035,0.222194522091276,0.275390432054257
1,2,0.125,0.000999999999999999,0.944970263177019,0.250998082074813,0.326565029201622
1,2,0.1,0.00163789370695406,0.950579517147383,0.240021803949003,0.310342235062269
1,2,0.1,0.00163789370695406,0.991741809121871,0.0835798526760162,0.128210726515301
1,2,0.1,0.00163789370695406,0.958885803063577,0.210439596708644,0.28377527848463
1,2,0.1,0.00163789370695406,0.995639922179518,0.0638692725835566,0.0929244137895808
1,2,0.1,0.00163789370695406,0.960071450228209,0.224914563411273,0.277757521251841
1,2,0.1,0.00163789370695406,0.986362982219453,0.123715760492962,0.164836172977507
1,2,0.1,0.00163789370695406,0.977132304918305,0.160620584751327,0.212336619459071
1,2,0.1,0.00163789370695406,0.989344461391928,0.111009144271732,0.14567642373146
1,8,0.125,0.0316227766016838,0.9771906805189,0.168741962098941,0.21239865750065
1,8,0.125,0.0316227766016838,0.971080537817583,0.178193875168741,0.236364517044192
1,8,0.125,0.0316227766016838,0.953060916063835,0.236641099967243,0.302920537445567
1,8,0.125,0.0316227766016838,0.965981011932217,0.189374553220153,0.25937078708777
1,8,0.125,0.0316227766016838,0.930434152451514,0.2379137422523,0.362383927939629
1,8,0.125,0.0316227766016838,0.985840152179538,0.119031439517432,0.167729320653319
1,8,0.125,0.0316227766016838,0.992382594667704,0.0940709902085289,0.123676477196061
1,8,0.125,0.0316227766016838,0.904449354560522,0.343772558155932,0.429346533975856
1,4,0.125,0.00268269579527972,0.987868439628814,0.0972265934413887,0.155891649626468
1,4,0.125,0.00268269579527972,0.962165463437095,0.184805166784803,0.272997370106513
1,4,0.125,0.00268269579527972,0.98806929258746,0.124521697566733,0.154548553618259
1,4,0.125,0.00268269579527972,0.993554992766102,0.0843723449078348,0.113771102663485
1,4,0.125,0.00268269579527972,0.973357205383622,0.165085460929597,0.226389821133627
1,4,0.125,0.00268269579527972,0.989988867765069,0.105574936423185,0.140578083727697
1,4,0.125,0.00268269579527972,0.975826648990907,0.163121133040513,0.218858692953743
1,4,0.125,0.00268269579527972,0.996036077947991,0.0630322630812981,0.0888568604204766
1,3,0.1,0.000999999999999999,0.991699054453349,0.0974189909406395,0.126421098538441
1,3,0.1,0.000999999999999999,0.975371249198722,0.16170904271372,0.220509170955697
1,3,0.1,0.000999999999999999,0.964980600306317,0.204063744025498,0.262026493394345
1,3,0.1,0.000999999999999999,0.982249859004763,0.134258436112537,0.185840327658413
1,3,0.1,0.000999999999999999,0.985215394778152,0.135867020901801,0.171101913365158
1,3,0.1,0.000999999999999999,0.99705815339516,0.0558769251675101,0.0762720589108391
1,3,0.1,0.000999999999999999,0.999242504405281,0.0265793003429884,0.0389610095740244
1,3,0.1,0.000999999999999999,0.990510130194956,0.109946137589954,0.137296188110552
1,6,0.125,0.000999999999999999,0.998443970097444,0.0400642867386792,0.0559232593675138
1,6,0.125,0.000999999999999999,0.997285877523076,0.0480443265075691,0.0735862886794801
1,6,0.125,0.000999999999999999,0.95504845504641,0.224581813097135,0.296887674560789
1,6,0.125,0.000999999999999999,0.95795772217925,0.214074552867155,0.288945225879085
1,6,0.125,0.000999999999999999,0.981156271674744,0.142779598246038,0.192046154819057
1,6,0.125,0.000999999999999999,0.975630125176743,0.168437498506972,0.220032596125726
1,6,0.125,0.000999999999999999,0.989463293819071,0.10679591857542,0.144900726026266
1,6,0.125,0.000999999999999999,0.984858999662125,0.127657141514117,0.172469295726375
1,6,0.125,0.00163789370695406,0.989865467902298,0.103481328722622,0.140896226307953
1,6,0.125,0.00163789370695406,0.984236501845756,0.128414074475706,0.176546906768191
1,6,0.125,0.00163789370695406,0.992331166140694,0.0965272126015778,0.123401718467737
1,6,0.125,0.00163789370695406,0.99282035905927,0.0872314693140007,0.115522999527633
1,6,0.125,0.00163789370695406,0.980637497913721,0.159265657441545,0.193590309398538
1,6,0.125,0.00163789370695406,0.994444561262615,0.0781372539966132,0.103218631997676
1,6,0.125,0.00163789370695406,0.997505611509687,0.0485410315945514,0.070772271557587
1,6,0.125,0.00163789370695406,0.934133579383221,0.182186198517106,0.358030823127047
1,6,0.125,0.00439397056076079,0.996341646184551,0.061198243403756,0.0848514262947774
1,6,0.125,0.00439397056076079,0.995955375285188,0.0689258147676327,0.0896799654716236
0,4,0.125,0.000999999999999999,1,0.115526003486472,0.123565933798631
0,4,0.125,0.000999999999999999,1,0.0492820324557935,0.0492843613682003
0,4,0.125,0.000999999999999999,1,0.073554640056607,0.0804219843800688
0,4,0.125,0.000999999999999999,1,0.137502913270509,0.163085339645548
0,4,0.125,0.000999999999999999,1,0.22265922266653,0.274327421408784
0,4,0.125,0.000999999999999999,1,0.100835509736812,0.10298077293287
0,4,0.125,0.000999999999999999,1,0.467875888249164,0.492371184932545
0,4,0.125,0.000999999999999999,1,0.406871983184189,0.419425630897095
0,8,0,1,1,0.33003032922379,0.367540128700876
0,8,0,1,1,0.226960797368191,0.299974995645114
0,8,0,1,1,0.491503583582025,0.582565200885193
0,8,0,1,-1,0.284061718100242,0.291969963774726
0,8,0,1,1,0.313189285825681,0.331858136676063
0,8,0,1,1,0.0187121229063239,0.0244621563223053
0,8,0,1,1,0.419642176014016,0.419666946274451
0,8,0,1,1,0.123298127079082,0.146750941885616
0,4,0.125,0.000999999999999999,1,0.263041066822371,0.269266287372468
0,4,0.125,0.000999999999999999,1,0.201045881796194,0.269278343468001
0,4,0.125,0.000999999999999999,1,0.0595188729454566,0.0645637632043591
0,4,0.125,0.000999999999999999,1,0.245342528619643,0.298651749776106
0,4,0.125,0.000999999999999999,1,0.18745081980935,0.234410731169263
0,4,0.125,0.000999999999999999,1,0.494234927638096,0.494985227468148
0,4,0.125,0.000999999999999999,1,0.280324803164069,0.281104403276083
0,4,0.125,0.000999999999999999,-1,0.0818073431165871,0.104294352768877
0,3,0.125,0.00163789370695406,1,0.403886755147896,0.405015037201287
0,3,0.125,0.00163789370695406,1,0.0647250380789208,0.0760463499179005
