"In_sample","theta","alpha","lambda","rho","mae","rmse"
0,8,0,0.372759372031494,1,0.0650531313232082,0.065293010170519
0,8,0,0.610540229658533,1,0.119563908344676,0.121314879802078
0,8,0,0.610540229658533,1,0.0312972649304454,0.0393008749706858
0,8,0,0.610540229658533,1,0.146490610261989,0.177112847289317
0,8,0,0.610540229658533,-1,0.444814205491181,0.593520124771398
0,8,0,0.610540229658533,1,0.0595324976145244,0.0637458672737947
0,8,0,0.610540229658533,1,0.006128752636266,0.00617373359796084
0,8,0,0.610540229658533,1,0.173624650439909,0.186443041317842
0,8,0,0.610540229658533,1,0.0352819963117336,0.0358652586387922
0,8,0,0.0193069772888325,1,0.0545036777338689,0.0756706285104562
0,8,0,0.0193069772888325,1,0.0650673046500129,0.0685520577927569
0,8,0,0.0193069772888325,1,0.0460971589040081,0.0460989182509009
0,8,0,0.0193069772888325,1,0.0996137560914189,0.100270412285323
0,8,0,0.0193069772888325,1,0.0915099115546453,0.0938278752582456
0,8,0,0.0193069772888325,1,0.0850050659676221,0.087589050612056
0,8,0,0.0193069772888325,1,0.0840969571292336,0.0971719869938948
0,8,0,0.0193069772888325,-1,0.240537541588333,0.337815279465942
0,8,0.125,0.00719685673001152,1,0.112250987605001,0.116220862790993
0,8,0.125,0.00719685673001152,1,0.0328621740261782,0.0337247847548332
0,8,0.125,0.00719685673001152,1,0.329590175952118,0.400191939894994
0,8,0.125,0.00719685673001152,1,0.0567638926360753,0.05683917653885
0,8,0.125,0.00719685673001152,1,0.0969056528193093,0.0970290021254552
0,8,0.125,0.00719685673001152,1,0.0517067046013115,0.0569316740704388
0,8,0.125,0.00719685673001152,1,0.0277264743655685,0.0283302369108592
0,8,0.125,0.00719685673001152,1,0.13601885315782,0.136505025258119
0,8,0,0.610540229658533,1,0.152752592356121,0.165559864963322
0,8,0,0.610540229658533,1,0.0599731418522592,0.0654550067846999
0,8,0,0.610540229658533,1,0.183542794928046,0.200270460215971
0,8,0,0.610540229658533,1,0.18351878817244,0.195110020257096
0,8,0,0.610540229658533,1,0.0307894221262273,0.0316197813130288
0,8,0,0.610540229658533,1,0.0898956577271368,0.103115303186151
0,8,0,0.610540229658533,1,0.0645804141814137,0.0857014156727276
0,8,0,0.610540229658533,1,0.127698494652625,0.132896371315845
0,8,0,0.0316227766016838,1,0.151350625274082,0.151597110778651
0,8,0,0.0316227766016838,1,0.295881529222678,0.391749225543818
0,8,0,0.0316227766016838,1,0.188298995464726,0.218614811414134
0,8,0,0.0316227766016838,1,0.0576824596288472,0.0783146446478376
0,8,0,0.0316227766016838,1,0.329137245155307,0.340946422418851
0,8,0,0.0316227766016838,1,0.141871758925131,0.198061061016483
0,8,0,0.0316227766016838,1,0.0794084841569044,0.0798332767296354
0,8,0,0.0316227766016838,1,0.147999487922352,0.160887180661907
0,6,0.025,0.0193069772888325,1,0.151694459534859,0.207133891886536
0,6,0.025,0.0193069772888325,1,0.0221873701210643,0.0265153058668171
0,6,0.025,0.0193069772888325,1,0.327789207775938,0.348388349543371
0,6,0.025,0.0193069772888325,1,0.482183917245267,0.492864764182933
0,6,0.025,0.0193069772888325,1,0.116958377488721,0.153165457050988
0,6,0.025,0.0193069772888325,1,0.21849742127306,0.224464405204918
0,6,0.025,0.0193069772888325,1,0.0447139004825929,0.0602934996210576
0,6,0.025,0.0193069772888325,1,0.13847004918178,0.139266277270314
0,8,0,0.0193069772888325,1,0.0868803382268292,0.0880527767461059
0,8,0,0.0193069772888325,1,0.041103424243796,0.042666718221698
0,8,0,0.0193069772888325,1,0.0731960907374256,0.098941644972076
0,8,0,0.0193069772888325,1,0.0297437478062151,0.0407782060715886
0,8,0,0.0193069772888325,1,0.0759960955895278,0.0828738714577861
0,8,0,0.0193069772888325,1,0.0542713132949877,0.0553702886505179
0,8,0,0.0193069772888325,1,0.0290634707646124,0.0324074453846959
0,8,0,0.0193069772888325,1,0.15668778176862,0.184779379604679
0,6,0.125,0.00268269579527972,1,0.0209651701080503,0.0281468167530125
0,6,0.125,0.00268269579527972,1,0.241026091397411,0.299943014938064
0,6,0.125,0.00268269579527972,1,0.491541957202972,0.665688639870671
0,6,0.125,0.00268269579527972,1,0.3278831117456,0.355000545010725
0,6,0.125,0.00268269579527972,1,0.156707066973166,0.184392195012461
0,6,0.125,0.00268269579527972,1,0.795278848868356,0.888805929069698
0,6,0.125,0.00268269579527972,1,0.0847142058768539,0.0855715136259971
0,6,0.125,0.00268269579527972,1,0.100218409571982,0.109852704387969
0,8,0,0.0517947467923121,1,0.0558052448597353,0.0733593861077978
0,8,0,0.0517947467923121,1,0.159935954969373,0.16366532169916
0,8,0,0.0517947467923121,1,0.0682483738028172,0.0739693544159834
0,8,0,0.0517947467923121,1,0.0162779901938566,0.0166072979666078
0,8,0,0.0517947467923121,1,0.0983733611658255,0.127387940066623
0,8,0,0.0517947467923121,1,0.0417567229785243,0.0417864034368942
0,8,0,0.0517947467923121,1,0.103782793134567,0.103785723258264
0,8,0,0.0517947467923121,1,0.227072443464459,0.249937491126768
0,8,0.125,0.00268269579527972,1,0.016104240326717,0.0169107265116148
0,8,0.125,0.00268269579527972,1,0.0831736908581799,0.0858858357145894
0,8,0.125,0.00268269579527972,1,0.0461672654692428,0.0584352209414753
0,8,0.125,0.00268269579527972,1,0.0796653293978143,0.0796888641381364
0,8,0.125,0.00268269579527972,1,0.0575769090471206,0.0707900621265471
0,8,0.125,0.00268269579527972,1,0.0377441260342287,0.0516245771610607
0,8,0.125,0.00268269579527972,1,0.0353821173916167,0.0353830450508168
0,8,0.125,0.00268269579527972,1,0.299383277940138,0.42040800241067
0,6,0.05,0.00439397056076079,1,0.0696548321130926,0.0901584117587843
0,6,0.05,0.00439397056076079,1,0.341967079250319,0.353685594814935
0,6,0.05,0.00439397056076079,1,0.0368757158556211,0.0368792241541405
0,6,0.05,0.00439397056076079,1,0.0550855947416134,0.0581115210269156
0,6,0.05,0.00439397056076079,1,0.0700867783398497,0.0754171130272156
0,6,0.05,0.00439397056076079,1,0.466741570544769,0.480245773744649
0,6,0.05,0.00439397056076079,1,0.0305653175274585,0.0345898577044942
0,6,0.05,0.00439397056076079,1,0.0904199732108277,0.115834062670101
0,8,0.05,0.0193069772888325,-1,0.433565490468593,0.446204536101806
0,8,0.05,0.0193069772888325,1,0.0753064266738084,0.0761659608218924
0,8,0.05,0.0193069772888325,1,0.249592697813341,0.265750725788004
0,8,0.05,0.0193069772888325,1,0.26860528181614,0.269556297414855
0,8,0.05,0.0193069772888325,1,0.0408237249072398,0.0409935895084853
0,8,0.05,0.0193069772888325,1,0.0500147771822035,0.0622283905714728
0,8,0.05,0.0193069772888325,1,0.152268999545449,0.156444246664182
0,8,0.05,0.0193069772888325,1,0.0652124952435928,0.0682747570881617
0,8,0.1,0.0193069772888325,1,0.54682733324764,0.576245593323919
