"In_sample","theta","alpha","lambda","rho","mae","rmse"
1,8,0,0.00268269579527972,0.999283678789941,0.0294430260325774,0.038164162741147
0,8,0,0.0117876863479359,1,0.201237626396922,0.201261182362508
0,8,0,0.0117876863479359,1,0.33761933420937,0.342968549477668
0,8,0,0.0117876863479359,1,0.0505777446605529,0.0707627826507368
0,8,0,0.0117876863479359,1,0.108489464042777,0.1110844876291
0,8,0,0.0117876863479359,1,0.221499887868378,0.242117083542043
0,8,0,0.0117876863479359,1,0.186843841718966,0.263761343455128
0,8,0,0.0117876863479359,1,0.117776515558794,0.13536911008661
0,8,0,0.0117876863479359,1,0.0740934224890702,0.0771295921791641
0,8,0,0.000999999999999999,1,0.111598410894081,0.15262967457861
0,8,0,0.000999999999999999,1,0.380366063915006,0.517888959833927
0,8,0,0.000999999999999999,1,0.0482684624206758,0.0552085255226878
0,8,0,0.000999999999999999,1,0.0992827612812607,0.105418418012727
0,8,0,0.000999999999999999,1,0.308852912757157,0.312261924184426
0,8,0,0.000999999999999999,1,0.0928944898661943,0.0969880509877523
0,8,0,0.000999999999999999,1,0.36401738980235,0.366086104845925
0,8,0,0.000999999999999999,1,0.18591429503442,0.21420605606387
0,8,0,0.0117876863479359,1,0.175562994497803,0.177803828203262
0,8,0,0.0117876863479359,1,0.373513140255482,0.526254719900937
0,8,0,0.0117876863479359,1,0.0272682564587532,0.0273886923277093
0,8,0,0.0117876863479359,1,0.0767780457489798,0.0816044630978404
0,8,0,0.0117876863479359,1,0.123259596936214,0.158191045335012
0,8,0,0.0117876863479359,1,0.0298855533372696,0.036075530709477
0,8,0,0.0117876863479359,1,0.125876485659097,0.150539121699063
0,8,0,0.0117876863479359,1,0.132156451386662,0.132168379017672
0,8,0.025,0.000999999999999999,1,0.191601196331126,0.194403971150742
0,8,0.025,0.000999999999999999,1,0.134674608613701,0.13868794245359
0,8,0.025,0.000999999999999999,1,0.211803326112796,0.2262222473914
0,8,0.025,0.000999999999999999,1,0.246092997293636,0.247386309816711
0,8,0.025,0.000999999999999999,1,0.00350798720786877,0.0035313879473354
0,8,0.025,0.000999999999999999,1,0.257549680156235,0.281132768334349
