"In_sample","theta","alpha","lambda","rho","mae","rmse"
1,8,0.075,0.000999999999999999,0.998893927196089,0.0321602438440711,0.050545145778673
1,8,0.075,0.000999999999999999,0.999467388404744,0.0148525385122091,0.031506207058852
1,8,0.075,0.000999999999999999,0.998193522678841,0.0403082832258765,0.0598585923366386
1,8,0.075,0.000999999999999999,0.999049313428353,0.0260829285848953,0.046090398340353
1,8,0.075,0.000999999999999999,0.998689464723371,0.0331633333246512,0.051327241278308
1,8,0.075,0.000999999999999999,0.998546382103264,0.0341403500835036,0.0538422074863624
1,8,0.075,0.000999999999999999,0.998901089871333,0.0327797917162378,0.0470150296331424
1,8,0.075,0.000999999999999999,0.998530969354005,0.0364403088776223,0.0559290471811269
1,8,0,0.00163789370695406,0.999725123790273,0.0153757571687487,0.0227849977694247
1,8,0,0.00163789370695406,0.999098431525942,0.0313756372531274,0.0447106751066506
1,8,0,0.00163789370695406,0.998810045567084,0.03607691691951,0.0482082163718222
1,8,0,0.00163789370695406,0.998977855966944,0.0328955155966618,0.0520736718036437
1,8,0,0.00163789370695406,0.999323508555838,0.0238392074162304,0.0380926376658908
1,8,0,0.00163789370695406,0.998971989159573,0.0317497704825591,0.0471251533529524
1,8,0,0.00163789370695406,0.99881434465656,0.0349400503464583,0.0494639939555265
1,8,0,0.00163789370695406,0.998031196141281,0.0389457378775565,0.063250004330468
1,8,0.125,0.000999999999999999,0.997791597334802,0.0410314957408337,0.0661685497605526
1,8,0.125,0.000999999999999999,0.998822803803274,0.033882829183057,0.0478445032806134
1,8,0.125,0.000999999999999999,0.999292255662949,0.0277417024280812,0.0384944492717894
1,8,0.125,0.000999999999999999,0.99890584282669,0.0322892264522593,0.0498055864193562
1,8,0.125,0.000999999999999999,0.998673796071395,0.0324732434535892,0.0522190061102092
1,8,0.125,0.000999999999999999,0.999103976165592,0.0318501002102774,0.0435488685324913
1,8,0.125,0.000999999999999999,0.999240573485571,0.0241994845972064,0.0364669935201703
1,8,0.125,0.000999999999999999,0.998061730637613,0.0312299067884226,0.0632339134541242
1,8,0,0.00268269579527972,0.998563881721092,0.037558203112464,0.0535206517600905
1,8,0,0.00268269579527972,0.97917484138475,0.0653162544483341,0.207188124747781
1,8,0,0.00268269579527972,0.99953097308433,0.0172964637866849,0.0293800771873251
1,8,0,0.00268269579527972,0.921282881071341,0.0797305056102088,0.407179892126526
1,8,0,0.00268269579527972,0.999207085239694,0.0189027319461757,0.0404446642511133
1,8,0,0.00268269579527972,0.99791356354276,0.0398577478672961,0.0669069624685459
1,8,0,0.00268269579527972,0.994187950885354,0.0522757507146662,0.10821499189091
1,8,0,0.00268269579527972,0.994159538380223,0.0521056977665303,0.10738672922112
1,6,0.125,0.000999999999999999,0.996804576925382,0.0506136149717501,0.0824421104860016
1,6,0.125,0.000999999999999999,0.995969451807943,0.0400481762644462,0.0922981879680236
1,6,0.125,0.000999999999999999,0.997275244892965,0.0478611137123662,0.074294916792964
1,6,0.125,0.000999999999999999,0.999106953535098,0.0242556867918708,0.0423057771659876
1,6,0.125,0.000999999999999999,0.997513898627181,0.0498036655424277,0.0705467593230637
1,6,0.125,0.000999999999999999,0.997482935822269,0.0459977805946868,0.0730645747729341
1,6,0.125,0.000999999999999999,0.999058526574736,0.0360833573577908,0.0480795195412581
1,6,0.125,0.000999999999999999,0.997863518618253,0.0465375763786936,0.0707782385455137
1,8,0.025,0.0117876863479359,0.997094991865247,0.0494647197734363,0.0762048644980434
1,8,0.025,0.0117876863479359,0.99834665532953,0.0344949872164963,0.0581473933972621
1,8,0.025,0.0117876863479359,0.998376072119806,0.0307967292299824,0.0566900944772325
1,8,0.025,0.0117876863479359,0.999562426838894,0.024760500432691,0.0332095748162425
1,8,0.025,0.0117876863479359,0.999164074046947,0.0327109460311264,0.0415917324880796
1,8,0.025,0.0117876863479359,0.999138294311215,0.0309620384863213,0.0426803163725251
1,8,0.025,0.0117876863479359,0.999157669758283,0.0290537066448896,0.0407796264340312
1,8,0.025,0.0117876863479359,0.999456815097206,0.0229460974844566,0.0328405049323064
1,8,0,0.000999999999999999,0.998902795714876,0.030354068502687,0.0474826109749072
1,8,0,0.000999999999999999,0.997929164794898,0.0395635555688735,0.0640758581989241
1,8,0,0.000999999999999999,0.999477727658159,0.0244023333353262,0.0325504440766168
1,8,0,0.000999999999999999,0.998288431269552,0.0346010421250181,0.0576507658078263
